0	0.543099	0.117863	80635	-1.01573	11.4191	10.9516	0.5149	
0	0.175697	0.329946	344117	-0.996017	11.4568	10.9448	0.5199	
0	0.663306	0.250425	186861	-1.04591	11.5315	10.9307	0.5249	
0	0.661271	0.0730212	377383	-1.05675	11.5476	10.9277	0.5299	
0	0.347957	0.545077	377336	-1.08337	11.5859	10.9191	0.5349	
0	0.15114	0.0274781	80630	-1.06029	11.6535	10.8926	0.5399	
0	0.204479	0.236435	344102	-1.0378	11.6318	10.899	0.5449	
0	0.38973	0.0539998	80630	-1.03095	11.6617	10.8875	0.5499	
0	0.0330031	0.416882	344102	-1.02822	11.6525	10.8907	0.5549	
0	0.0426155	0.363262	344102	-1.03386	11.6505	10.8918	0.5599	
0	0.0953745	0.286686	377336	-1.0712	11.6167	10.9069	0.5649	
0	0.031981	0.672602	377336	-1.03764	11.5799	10.9181	0.5699	
0	0.365673	0.161778	186861	-1.0555	11.4852	10.9391	0.5749	
0	0.536528	0.220484	377383	-1.08135	11.5596	10.9253	0.5799	
0	0.840098	0.0872281	377383	-1.03649	11.5533	10.9268	0.5849	
0	0.197238	0.26951	377383	-1.12483	11.5565	10.9256	0.5899	
0	0.371793	0.277018	24573	-1.12134	11.4541	10.9443	0.5949	
0	0.459528	0.45508	344118	-1.08177	11.3574	10.9624	0.5999	
0	0.422264	0.171905	186860	-1.10527	11.3681	10.9602	0.6049	
0	0.632967	0.27922	186860	-1.10144	11.4054	10.9534	0.6099	
0	0.0039776	0.963172	24573	-1.17823	11.4005	10.9537	0.6149	
0	0.206799	0.0130751	186862	-1.17244	11.4264	10.949	0.6199	
0	0.493682	0.480631	186860	-1.12209	11.4083	10.9527	0.6249	
0	0.500696	0.0831205	80635	-1.0089	11.4245	10.9506	0.6299	
0	0.665847	0.294156	186860	-1.10073	11.411	10.9524	0.6349	
0	0.0476125	0.911534	344118	-1.10849	11.3047	10.9718	0.6399	
0	0.11107	0.694835	80634	-1.23048	11.2358	10.9834	0.6449	
0	0.59094	0.158891	186851	-1.13273	11.2064	10.9896	0.6499	
0	0.615018	0.347571	344115	-1.14865	11.2185	10.9872	0.6549	
0	0.391575	0.248146	80634	-1.21956	11.1862	10.9925	0.6599	
0	0.498046	0.242938	80634	-1.20776	11.1883	10.9922	0.6649	
0	0.411806	0.359551	80634	-1.21209	11.2009	10.9899	0.6699	
0	0.0123149	0.466537	344114	-1.22181	11.1553	10.9982	0.6749	
0	0.310612	0.249606	80634	-1.22864	11.1843	10.9928	0.6799	
0	0.527312	0.253897	344113	-1.2781	11.199	10.9897	0.6849	
0	0.0928846	0.613128	377370	-1.31159	11.1813	10.9927	0.6899	
0	0.000162139	0.823438	93007	-1.30705	11.1578	10.997	0.6949	
0	0.630539	0.102866	377372	-1.33979	11.1177	11.0041	0.6999	
0	0.533545	0.0707548	377372	-1.33096	11.1235	11.0031	0.7049	
0	0.312247	0.351126	93007	-1.37109	11.1618	10.9957	0.7099	
0	0.0844523	0.566129	377370	-1.31377	11.1863	10.9917	0.7149	
0	0.216912	0.559031	93007	-1.34011	11.1558	10.9971	0.7199	
0	0.0568007	0.866329	377371	-1.4037	11.1307	11.0012	0.7249	
0	0.0766849	0.579657	93007	-1.34573	11.1685	10.9947	0.7299	
0	0.294516	0.132651	377370	-1.36635	11.2248	10.9843	0.7349	
0	0.314639	0.288656	344113	-1.28832	11.2215	10.9855	0.7399	
0	0.378305	0.541806	93007	-1.33246	11.1407	10.9999	0.7449	
0	0.195062	0.769024	377370	-1.31277	11.1629	10.996	0.7499	
0	0.413177	0.317563	24398	-1.4121	11.0745	11.0012	0.7549	
0	0.631001	0.14457	186367	-1.44858	11.0592	10.9979	0.7599	
0	0.722355	0.213828	186367	-1.47263	11.0641	10.9959	0.7649	
0	0.116874	0.463433	92878	-1.53096	11.0273	10.9906	0.7699	
0	0.315981	0.418195	92878	-1.55108	11.0277	10.9889	0.7749	
0	0.169391	0.581229	92878	-1.54164	11.0104	10.9896	0.7799	
0	0.625509	0.0246048	377015	-1.58618	11.0242	10.9858	0.7849	
0	0.583603	0.318138	92878	-1.5765	11.0334	10.9867	0.7899	
0	0.473299	0.112817	343995	-1.58475	10.9357	10.9855	0.7949	
0	0.528855	0.155117	186369	-1.58327	10.893	10.9854	0.7999	
0	0.483537	0.170385	186369	-1.57682	10.8891	10.9859	0.8049	
0	0.578252	0.31701	186369	-1.61003	10.8922	10.9831	0.8099	
0	0.827849	0.0539584	343995	-1.62799	10.932	10.9817	0.8149	
0	0.891782	0.00532371	343995	-1.63841	10.9352	10.9808	0.8199	
0	0.769727	0.0918843	186369	-1.61953	10.9129	10.9823	0.8249	
0	0.0539484	0.196568	123497	-1.68988	10.9508	10.9731	0.8299	
0	0.761484	0.0624401	123497	-1.71479	11.0113	10.968	0.8349	
0	0.805779	0.145863	377062	-1.68236	10.9407	10.9745	0.8399	
0	0.468632	0.472129	377017	-1.66618	10.865	10.978	0.8449	
0	0.692085	0.0737809	92879	-1.66117	10.8011	10.9782	0.8499	
0	0.0541794	0.255916	24424	-1.72423	10.7991	10.9704	0.8549	
0	0.447498	0.542931	186431	-1.75266	10.7831	10.9662	0.8599	
0	0.000390242	0.696215	377074	-1.82396	10.799	10.9544	0.8649	
0	0.462617	0.316223	186433	-1.80566	10.8607	10.9562	0.8699	
0	0.74463	0.0950706	186433	-1.77865	10.8759	10.9603	0.8749	
0	0.716204	0.222933	186433	-1.78869	10.8847	10.9585	0.8799	
0	0.637924	0.172349	186433	-1.78842	10.8695	10.9588	0.8849	
0	0.572075	0.133082	24424	-1.74654	10.8538	10.9658	0.8899	
0	0.0962038	0.475568	24424	-1.75147	10.796	10.9661	0.8949	
0	0.230426	0.729913	377074	-1.8294	10.7651	10.9542	0.8999	
0	0.308009	0.642349	92903	-1.86569	10.7419	10.9489	0.9049	
0	0.47547	0.21752	377040	-1.88523	10.6593	10.9347	0.9099	
0	0.770029	0.170412	186409	-1.91925	10.5853	10.9144	0.9149	
0	0.0894822	0.0791007	186410	-1.90936	10.6049	10.92	0.9199	
0	0.729662	0.00761025	186409	-1.89538	10.5881	10.9203	0.9249	
0	0.270738	0.0345127	123489	-1.89474	10.5344	10.9114	0.9299	
0	0.71612	0.0889538	123489	-1.93097	10.5752	10.91	0.9349	
0	0.73565	0.0617247	377040	-1.92127	10.6355	10.9224	0.9399	
0	0.0791201	0.313682	377039	-1.95997	10.6455	10.9153	0.9449	
0	0.0170373	0.10848	344003	-1.96669	10.5992	10.906	0.9499	
0	0.164743	0.314622	344003	-2.03499	10.5948	10.8896	0.9549	
0	0.383181	0.14759	123490	-2.05217	10.5248	10.8738	0.9599	
0	0.575012	0.220978	377037	-2.00655	10.4428	10.8704	0.9649	
0	0.583665	0.175624	377037	-2.00313	10.4396	10.8706	0.9699	
0	0.599435	0.285886	377037	-2.01015	10.4522	10.8711	0.9749	
0	0.233029	0.450404	1352	-1.89761	10.4644	10.8988	0.9799	
0	0.0498646	0.47023	1352	-1.88846	10.4481	10.8981	0.9849	
0	0.122417	0.580591	186408	-1.86991	10.3784	10.8906	0.9899	
0	0.67455	0.236196	377038	-1.95942	10.3747	10.8696	0.9949	
0	0.515305	0.433981	377038	-1.9197	10.3829	10.88	0.9999	
